index,movieId,title,genres,director,,,,,,,,,,,,,,,,,,,,,
252,290,Once Were Warriors (1994),Crime|Drama,Raja Gosnell,,,,,,,,,,,,,,,,,,,,,
253,291,Poison Ivy II (1996),Drama|Thriller,Will Finn,,,,,,,,,,,,,,,,,,,,,
254,292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,Robert Schwentke,,,,,,,,,,,,,,,,,,,,,
255,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,Shawn Levy,,,,,,,,,,,,,,,,,,,,,
256,294,"Perez Family, The (1995)",Comedy|Romance,Raja Gosnell,,,,,,,,,,,,,,,,,,,,,
257,295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,Jan de Bont,,,,,,,,,,,,,,,,,,,,,
258,296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,Gavin Hood,,,,,,,,,,,,,,,,,,,,,
259,298,Pushing Hands (Tui shou) (1992),Drama,Len Wiseman,,,,,,,,,,,,,,,,,,,,,
260,299,Priest (1994),Drama,Peter Jackson,,,,,,,,,,,,,,,,,,,,,
261,300,Quiz Show (1994),Drama,Frank Coraci,,,,,,,,,,,,,,,,,,,,,
262,301,Picture Bride (Bijo photo) (1994),Drama|Romance,Michael Mann,,,,,,,,,,,,,,,,,,,,,
263,302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,Bo Welch,,,,,,,,,,,,,,,,,,,,,
264,303,"Quick and the Dead, The (1995)",Action|Thriller|Western,Alex Proyas,,,,,,,,,,,,,,,,,,,,,
265,304,Roommates (1995),Comedy|Drama,Ridley Scott,,,,,,,,,,,,,,,,,,,,,
266,305,Ready to Wear (Pret-A-Porter) (1994),Comedy,Rob Minkoff,,,,,,,,,,,,,,,,,,,,,
267,306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,Ron Clements,,,,,,,,,,,,,,,,,,,,,
268,307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,Ridley Scott,,,,,,,,,,,,,,,,,,,,,
269,308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,Michael Bay,,,,,,,,,,,,,,,,,,,,,
270,310,Rent-a-Kid (1995),Comedy,Peter Chelsom,,,,,,,,,,,,,,,,,,,,,
271,311,Relative Fear (1994),Horror|Thriller,Dominic Sena,,,,,,,,,,,,,,,,,,,,,
272,312,Stuart Saves His Family (1995),Comedy,Ridley Scott,,,,,,,,,,,,,,,,,,,,,
273,313,"Swan Princess, The (1994)",Animation|Children,Steven Spielberg,,,,,,,,,,,,,,,,,,,,,
274,314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,Chris Columbus,,,,,,,,,,,,,,,,,,,,,
275,315,"Specialist, The (1994)",Action|Drama|Thriller,Martin Campbell,,,,,,,,,,,,,,,,,,,,,
276,316,Stargate (1994),Action|Adventure|Sci-Fi,Tim Burton,,,,,,,,,,,,,,,,,,,,,
277,317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,James Cameron,,,,,,,,,,,,,,,,,,,,,
278,318,"Shawshank Redemption, The (1994)",Crime|Drama,Michael Mann,,,,,,,,,,,,,,,,,,,,,
279,319,Shallow Grave (1994),Comedy|Drama|Thriller,Ridley Scott,,,,,,,,,,,,,,,,,,,,,
280,320,Suture (1993),Film-Noir|Thriller,James Cameron,,,,,,,,,,,,,,,,,,,,,
281,321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,Tony Scott,,,,,,,,,,,,,,,,,,,,,
282,322,Swimming with Sharks (1995),Comedy|Drama,Paul Weitz,,,,,,,,,,,,,,,,,,,,,
283,324,"Sum of Us, The (1994)",Comedy|Drama,Adam McKay,,,,,,,,,,,,,,,,,,,,,
284,325,National Lampoon's Senior Trip (1995),Comedy,Chuck Russell,,,,,,,,,,,,,,,,,,,,,
285,326,To Live (Huozhe) (1994),Drama,Quentin Tarantino,,,,,,,,,,,,,,,,,,,,,
286,327,Tank Girl (1995),Action|Comedy|Sci-Fi,Gary Trousdale,,,,,,,,,,,,,,,,,,,,,
287,328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,Mark Dindal,,,,,,,,,,,,,,,,,,,,,
288,329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,Simon West,,,,,,,,,,,,,,,,,,,,,
289,330,Tales from the Hood (1995),Action|Crime|Horror,Jon Turteltaub,,,,,,,,,,,,,,,,,,,,,
290,331,Tom & Viv (1994),Drama,Stefen Fangmeier,,,,,,,,,,,,,,,,,,,,,
291,332,Village of the Damned (1995),Horror|Sci-Fi,Spike Jonze,,,,,,,,,,,,,,,,,,,,,
292,333,Tommy Boy (1995),Comedy,Chris Wedge,,,,,,,,,,,,,,,,,,,,,
293,334,Vanya on 42nd Street (1994),Drama,Florian Henckel von Donnersmarck,,,,,,,,,,,,,,,,,,,,,
294,335,Underneath (1995),Mystery|Thriller,Peter Hyams,,,,,,,,,,,,,,,,,,,,,
295,336,"Walking Dead, The (1995)",Drama|War,Edward Zwick,,,,,,,,,,,,,,,,,,,,,
296,337,What's Eating Gilbert Grape (1993),Drama,Joel Schumacher,,,,,,,,,,,,,,,,,,,,,
297,338,Virtuosity (1995),Action|Sci-Fi|Thriller,Paul Verhoeven,,,,,,,,,,,,,,,,,,,,,
298,339,While You Were Sleeping (1995),Comedy|Romance,Tom Tykwer,,,,,,,,,,,,,,,,,,,,,
299,340,"War, The (1994)",Adventure|Drama|War,Zack Snyder,,,,,,,,,,,,,,,,,,,,,
300,341,Double Happiness (1994),Drama,Pitof,,,,,,,,,,,,,,,,,,,,,
301,342,Muriel's Wedding (1994),Comedy,Brett Ratner,,,,,,,,,,,,,,,,,,,,,
302,343,"Baby-Sitters Club, The (1995)",Children,Ron Clements,,,,,,,,,,,,,,,,,,,,,
303,344,Ace Ventura: Pet Detective (1994),Comedy,Brad Silberling,,,,,,,,,,,,,,,,,,,,,
304,345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,Patrick Hughes,,,,,,,,,,,,,,,,,,,,,
305,346,Backbeat (1993),Drama|Musical,Ericson Core,,,,,,,,,,,,,,,,,,,,,
306,347,Bitter Moon (1992),Drama|Film-Noir|Romance,Lawrence Guterman,,,,,,,,,,,,,,,,,,,,,
307,348,Bullets Over Broadway (1994),Comedy,Ron Howard,,,,,,,,,,,,,,,,,,,,,
308,349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,Ron Underwood,,,,,,,,,,,,,,,,,,,,,
309,350,"Client, The (1994)",Drama|Mystery|Thriller,Paul Greengrass,,,,,,,,,,,,,,,,,,,,,
310,351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,Steve Martino,,,,,,,,,,,,,,,,,,,,,
311,352,Crooklyn (1994),Comedy|Drama,David Mamet,,,,,,,,,,,,,,,,,,,,,
312,353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,Stephen Sommers,,,,,,,,,,,,,,,,,,,,,
313,354,Cobb (1994),Drama,Martin Scorsese,,,,,,,,,,,,,,,,,,,,,
314,355,"Flintstones, The (1994)",Children|Comedy|Fantasy,Zhang Yimou,,,,,,,,,,,,,,,,,,,,,
315,356,Forrest Gump (1994),Comedy|Drama|Romance|War,Ash Brannon,,,,,,,,,,,,,,,,,,,,,
316,357,Four Weddings and a Funeral (1994),Comedy|Romance,Frank Oz,,,,,,,,,,,,,,,,,,,,,
317,358,Higher Learning (1995),Drama,Ridley Scott,,,,,,,,,,,,,,,,,,,,,
318,359,I Like It Like That (1994),Comedy|Drama|Romance,Jay Roach,,,,,,,,,,,,,,,,,,,,,
319,360,I Love Trouble (1994),Action|Comedy,Luc Besson,,,,,,,,,,,,,,,,,,,,,
320,361,It Could Happen to You (1994),Comedy|Drama|Romance,Michael Patrick King,,,,,,,,,,,,,,,,,,,,,
321,362,"Jungle Book, The (1994)",Adventure|Children|Romance,Don Michael Paul,,,,,,,,,,,,,,,,,,,,,
322,363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,Steve Martino,,,,,,,,,,,,,,,,,,,,,
323,364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,Kenneth Branagh,,,,,,,,,,,,,,,,,,,,,
324,365,Little Buddha (1993),Drama,Peter Jackson,,,,,,,,,,,,,,,,,,,,,
325,366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,Andrew Stanton,,,,,,,,,,,,,,,,,,,,,
326,367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,Peter Jackson,,,,,,,,,,,,,,,,,,,,,
327,368,Maverick (1994),Adventure|Comedy|Western,Peter Jackson,,,,,,,,,,,,,,,,,,,,,
328,369,Mrs. Parker and the Vicious Circle (1994),Drama,Sergei Bodrov,,,,,,,,,,,,,,,,,,,,,
329,370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,Simon West,,,,,,,,,,,,,,,,,,,,,
330,371,"Paper, The (1994)",Comedy|Drama,Wally Pfister,,,,,,,,,,,,,,,,,,,,,
331,372,Reality Bites (1994),Comedy|Drama|Romance,Joe Johnston,,,,,,,,,,,,,,,,,,,,,
332,373,Red Rock West (1992),Thriller,Rupert Wyatt,,,,,,,,,,,,,,,,,,,,,
333,374,Richie Rich (1994),Children|Comedy,Mark Waters,,,,,,,,,,,,,,,,,,,,,
334,376,"River Wild, The (1994)",Action|Thriller,John Moore,,,,,,,,,,,,,,,,,,,,,
335,377,Speed (1994),Action|Romance|Thriller,John Lee Hancock,,,,,,,,,,,,,,,,,,,,,
336,378,Speechless (1994),Comedy|Romance,Brad Bird,,,,,,,,,,,,,,,,,,,,,
337,379,Timecop (1994),Action|Sci-Fi|Thriller,Renny Harlin,,,,,,,,,,,,,,,,,,,,,
338,380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,Chris Columbus,,,,,,,,,,,,,,,,,,,,,
339,381,When a Man Loves a Woman (1994),Drama|Romance,Barry Sonnenfeld,,,,,,,,,,,,,,,,,,,,,
340,382,Wolf (1994),Drama|Horror|Romance|Thriller,John Lasseter,,,,,,,,,,,,,,,,,,,,,
341,383,Wyatt Earp (1994),Western,Tony Scott,,,,,,,,,,,,,,,,,,,,,
342,384,Bad Company (1995),Action|Crime|Drama,Brett Ratner,,,,,,,,,,,,,,,,,,,,,
343,385,"Man of No Importance, A (1994)",Drama,Robert Zemeckis,,,,,,,,,,,,,,,,,,,,,
344,386,S.F.W. (1994),Drama,Phil Lord,,,,,,,,,,,,,,,,,,,,,
345,387,"Low Down Dirty Shame, A (1994)",Action|Comedy,Carlos Saldanha,,,,,,,,,,,,,,,,,,,,,
346,388,Boys Life (1995),Drama,Ben Stiller,,,,,,,,,,,,,,,,,,,,,
347,389,"Colonel Chabert, Le (1994)",Drama|Romance|War,McG,,,,,,,,,,,,,,,,,,,,,
348,390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,Martin Scorsese,,,,,,,,,,,,,,,,,,,,,
349,391,Jason's Lyric (1994),Crime|Drama,Tony Bancroft,,,,,,,,,,,,,,,,,,,,,
350,393,Street Fighter (1994),Action|Adventure|Fantasy,Ben Stiller,,,,,,,,,,,,,,,,,,,,,
351,405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,David Fincher,,,,,,,,,,,,,,,,,,,,,
352,406,Federal Hill (1994),Drama,John McTiernan,,,,,,,,,,,,,,,,,,,,,
353,407,In the Mouth of Madness (1995),Horror|Thriller,Guy Ritchie,,,,,,,,,,,,,,,,,,,,,
354,408,8 Seconds (1994),Drama,Timur Bekmambetov,,,,,,,,,,,,,,,,,,,,,
355,409,Above the Rim (1994),Crime|Drama,Gary Trousdale,,,,,,,,,,,,,,,,,,,,,
356,410,Addams Family Values (1993),Children|Comedy|Fantasy,Walt Becker,,,,,,,,,,,,,,,,,,,,,
357,412,"Age of Innocence, The (1993)",Drama,Bryan Singer,,,,,,,,,,,,,,,,,,,,,
358,413,Airheads (1994),Comedy,Dennis Dugan,,,,,,,,,,,,,,,,,,,,,
359,414,"Air Up There, The (1994)",Comedy,Chris Columbus,,,,,,,,,,,,,,,,,,,,,
360,415,Another Stakeout (1993),Comedy|Thriller,Steven Spielberg,,,,,,,,,,,,,,,,,,,,,
361,416,Bad Girls (1994),Western,Rob Minkoff,,,,,,,,,,,,,,,,,,,,,
362,417,Barcelona (1994),Comedy|Romance,Robert Zemeckis,,,,,,,,,,,,,,,,,,,,,
363,418,Being Human (1993),Drama,Paul Verhoeven,,,,,,,,,,,,,,,,,,,,,
364,419,"Beverly Hillbillies, The (1993)",Comedy,Sydney Pollack,,,,,,,,,,,,,,,,,,,,,
365,420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,Thor Freudenthal,,,,,,,,,,,,,,,,,,,,,
366,421,Black Beauty (1994),Adventure|Children|Drama,Jan de Bont,,,,,,,,,,,,,,,,,,,,,
367,422,Blink (1994),Thriller,Jon M. Chu,,,,,,,,,,,,,,,,,,,,,
368,423,Blown Away (1994),Action|Thriller,Phillip Noyce,,,,,,,,,,,,,,,,,,,,,
369,424,Blue Chips (1994),Drama,Tony Scott,,,,,,,,,,,,,,,,,,,,,
370,425,Blue Sky (1994),Drama|Romance,Brian De Palma,,,,,,,,,,,,,,,,,,,,,
371,426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,Carlos Saldanha,,,,,,,,,,,,,,,,,,,,,
372,427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,Chris Columbus,,,,,,,,,,,,,,,,,,,,,
373,428,"Bronx Tale, A (1993)",Drama,Mick Jackson,,,,,,,,,,,,,,,,,,,,,
374,429,Cabin Boy (1994),Comedy,Alan J. Pakula,,,,,,,,,,,,,,,,,,,,,
375,430,Calendar Girl (1993),Comedy|Drama,Kathryn Bigelow,,,,,,,,,,,,,,,,,,,,,
376,431,Carlito's Way (1993),Crime|Drama,John Milius,,,,,,,,,,,,,,,,,,,,,
377,432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,Ron Howard,,,,,,,,,,,,,,,,,,,,,
378,433,Clean Slate (1994),Comedy,Andrei Konchalovsky,,,,,,,,,,,,,,,,,,,,,
379,434,Cliffhanger (1993),Action|Adventure|Thriller,Gary Ross,,,,,,,,,,,,,,,,,,,,,
380,435,Coneheads (1993),Comedy|Sci-Fi,Jan de Bont,,,,,,,,,,,,,,,,,,,,,
381,436,Color of Night (1994),Drama|Thriller,Robert Zemeckis,,,,,,,,,,,,,,,,,,,,,
382,437,Cops and Robbersons (1994),Comedy,George Miller,,,,,,,,,,,,,,,,,,,,,
383,438,"Cowboy Way, The (1994)",Action|Comedy|Drama,Paul Greengrass,,,,,,,,,,,,,,,,,,,,,
384,440,Dave (1993),Comedy|Romance,Wolfgang Petersen,,,,,,,,,,,,,,,,,,,,,
385,441,Dazed and Confused (1993),Comedy,Steven Soderbergh,,,,,,,,,,,,,,,,,,,,,
386,442,Demolition Man (1993),Action|Adventure|Sci-Fi,Paul W.S. Anderson,,,,,,,,,,,,,,,,,,,,,
387,444,Even Cowgirls Get the Blues (1993),Comedy|Romance,Genndy Tartakovsky,,,,,,,,,,,,,,,,,,,,,
388,445,Fatal Instinct (1993),Comedy,Kevin Lima,,,,,,,,,,,,,,,,,,,,,
389,446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,Daniel Espinosa,,,,,,,,,,,,,,,,,,,,,
390,448,Fearless (1993),Drama,Kevin Lima,,,,,,,,,,,,,,,,,,,,,
391,449,Fear of a Black Hat (1994),Comedy,Brett Ratner,,,,,,,,,,,,,,,,,,,,,
392,450,With Honors (1994),Comedy|Drama,Nancy Meyers,,,,,,,,,,,,,,,,,,,,,
393,451,Flesh and Bone (1993),Drama|Mystery|Romance,Tony Scott,,,,,,,,,,,,,,,,,,,,,
394,452,Widows' Peak (1994),Drama,Nancy Meyers,,,,,,,,,,,,,,,,,,,,,
395,453,For Love or Money (1993),Comedy|Romance,Steven Soderbergh,,,,,,,,,,,,,,,,,,,,,
396,454,"Firm, The (1993)",Drama|Thriller,Jill Culton,,,,,,,,,,,,,,,,,,,,,
397,455,Free Willy (1993),Adventure|Children|Drama,Neil Burger,,,,,,,,,,,,,,,,,,,,,
398,456,Fresh (1994),Crime|Drama|Thriller,Jean-Jacques Annaud,,,,,,,,,,,,,,,,,,,,,
399,457,"Fugitive, The (1993)",Thriller,Peter Berg,,,,,,,,,,,,,,,,,,,,,
400,458,Geronimo: An American Legend (1993),Drama|Western,John McTiernan,,,,,,,,,,,,,,,,,,,,,
401,459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,Rob Marshall,,,,,,,,,,,,,,,,,,,,,
402,460,Getting Even with Dad (1994),Comedy,Justin Lin,,,,,,,,,,,,,,,,,,,,,
403,461,Go Fish (1994),Drama|Romance,Barry Cook,,,,,,,,,,,,,,,,,,,,,
404,464,Hard Target (1993),Action|Adventure|Crime|Thriller,Martin Brest,,,,,,,,,,,,,,,,,,,,,
405,466,Hot Shots! Part Deux (1993),Action|Comedy|War,Andrew Davis,,,,,,,,,,,,,,,,,,,,,
406,467,Live Nude Girls (1995),Comedy,Bob Fosse,,,,,,,,,,,,,,,,,,,,,
407,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,Tarsem Singh,,,,,,,,,,,,,,,,,,,,,
408,469,"House of the Spirits, The (1993)",Drama|Romance,Edgar Wright,,,,,,,,,,,,,,,,,,,,,
409,470,House Party 3 (1994),Comedy,Peter Segal,,,,,,,,,,,,,,,,,,,,,
410,471,"Hudsucker Proxy, The (1994)",Comedy,Raja Gosnell,,,,,,,,,,,,,,,,,,,,,
411,472,I'll Do Anything (1994),Comedy|Drama,Pete Travis,,,,,,,,,,,,,,,,,,,,,
412,473,In the Army Now (1994),Comedy|War,Frank Coraci,,,,,,,,,,,,,,,,,,,,,
413,474,In the Line of Fire (1993),Action|Thriller,George A. Romero,,,,,,,,,,,,,,,,,,,,,
414,475,In the Name of the Father (1993),Drama,Brad Peyton,,,,,,,,,,,,,,,,,,,,,
415,476,"Inkwell, The (1994)",Comedy|Drama,Doug Liman,,,,,,,,,,,,,,,,,,,,,
416,477,What's Love Got to Do with It? (1993),Drama|Musical,Guillermo del Toro,,,,,,,,,,,,,,,,,,,,,
417,478,Jimmy Hollywood (1994),Comedy|Crime|Drama,David Fincher,,,,,,,,,,,,,,,,,,,,,
418,479,Judgment Night (1993),Action|Crime|Thriller,Roger Spottiswoode,,,,,,,,,,,,,,,,,,,,,
419,480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,Tom Shadyac,,,,,,,,,,,,,,,,,,,,,
420,481,Kalifornia (1993),Drama|Thriller,Sylvester Stallone,,,,,,,,,,,,,,,,,,,,,
421,482,Killing Zoe (1994),Crime|Drama|Thriller,Brian De Palma,,,,,,,,,,,,,,,,,,,,,
422,484,Lassie (1994),Adventure|Children,Gary Ross,,,,,,,,,,,,,,,,,,,,,
423,485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,Todd Phillips,,,,,,,,,,,,,,,,,,,,,
424,486,Life with Mikey (1993),Comedy,Tim Burton,,,,,,,,,,,,,,,,,,,,,
425,487,Lightning Jack (1994),Comedy|Western,Karey Kirkpatrick,,,,,,,,,,,,,,,,,,,,,
426,488,M. Butterfly (1993),Drama|Romance,Chris Sanders,,,,,,,,,,,,,,,,,,,,,
427,489,Made in America (1993),Comedy,Gary Winick,,,,,,,,,,,,,,,,,,,,,
428,490,Malice (1993),Thriller,Mimi Leder,,,,,,,,,,,,,,,,,,,,,
429,491,"Man Without a Face, The (1993)",Drama,Dean Parisot,,,,,,,,,,,,,,,,,,,,,
430,492,Manhattan Murder Mystery (1993),Comedy|Mystery,Peter Segal,,,,,,,,,,,,,,,,,,,,,
431,493,Menace II Society (1993),Action|Crime|Drama,Mike Mitchell,,,,,,,,,,,,,,,,,,,,,
432,494,Executive Decision (1996),Action|Adventure|Thriller,Dennis Dugan,,,,,,,,,,,,,,,,,,,,,
433,495,In the Realm of the Senses (Ai no corrida) (1976),Drama,Peter Segal,,,,,,,,,,,,,,,,,,,,,
434,496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,Nancy Meyers,,,,,,,,,,,,,,,,,,,,,
435,497,Much Ado About Nothing (1993),Comedy|Romance,Martin Scorsese,,,,,,,,,,,,,,,,,,,,,
436,499,Mr. Wonderful (1993),Comedy|Romance,Seth Gordon,,,,,,,,,,,,,,,,,,,,,
437,500,Mrs. Doubtfire (1993),Comedy|Drama,Chris Wedge,,,,,,,,,,,,,,,,,,,,,
438,501,Naked (1993),Drama,John Woo,,,,,,,,,,,,,,,,,,,,,
439,502,"Next Karate Kid, The (1994)",Action|Children|Romance,Adam Shankman,,,,,,,,,,,,,,,,,,,,,
440,504,No Escape (1994),Action|Drama|Sci-Fi,Sam Mendes,,,,,,,,,,,,,,,,,,,,,
441,505,North (1994),Comedy,Dennis Dugan,,,,,,,,,,,,,,,,,,,,,
442,506,Orlando (1992),Drama|Fantasy|Romance,Simon West,,,,,,,,,,,,,,,,,,,,,
443,507,"Perfect World, A (1993)",Crime|Drama|Thriller,D.J. Caruso,,,,,,,,,,,,,,,,,,,,,
444,508,Philadelphia (1993),Drama,Anthony Minghella,,,,,,,,,,,,,,,,,,,,,
445,509,"Piano, The (1993)",Drama|Romance,Albert Hughes,,,,,,,,,,,,,,,,,,,,,
446,510,Poetic Justice (1993),Drama,Les Mayfield,,,,,,,,,,,,,,,,,,,,,
447,511,"Program, The (1993)",Action|Drama,Jan de Bont,,,,,,,,,,,,,,,,,,,,,
448,512,"Puppet Masters, The (1994)",Horror|Sci-Fi,Joe Pytka,,,,,,,,,,,,,,,,,,,,,
449,513,Radioland Murders (1994),Comedy|Mystery|Romance,Shawn Levy,,,,,,,,,,,,,,,,,,,,,
450,514,"Ref, The (1994)",Comedy,Scott Derrickson,,,,,,,,,,,,,,,,,,,,,
451,515,"Remains of the Day, The (1993)",Drama|Romance,Richard Donner,,,,,,,,,,,,,,,,,,,,,
452,516,Renaissance Man (1994),Comedy|Drama,David Ayer,,,,,,,,,,,,,,,,,,,,,
453,517,Rising Sun (1993),Action|Drama|Mystery,Ivan Reitman,,,,,,,,,,,,,,,,,,,,,
454,518,"Road to Wellville, The (1994)",Comedy,Eric Brevig,,,,,,,,,,,,,,,,,,,,,
455,519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,Kelly Asbury,,,,,,,,,,,,,,,,,,,,,
456,520,Robin Hood: Men in Tights (1993),Comedy,Frank Coraci,,,,,,,,,,,,,,,,,,,,,
457,521,Romeo Is Bleeding (1993),Crime|Thriller,Stephen Hopkins,,,,,,,,,,,,,,,,,,,,,
458,522,Romper Stomper (1992),Action|Drama,Jonathan Demme,,,,,,,,,,,,,,,,,,,,,
459,523,Ruby in Paradise (1993),Drama,Henry Jaglom,,,,,,,,,,,,,,,,,,,,,
460,524,Rudy (1993),Drama,Genndy Tartakovsky,,,,,,,,,,,,,,,,,,,,,
461,526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,James Algar,,,,,,,,,,,,,,,,,,,,,
462,527,Schindler's List (1993),Drama|War,Simon Wells,,,,,,,,,,,,,,,,,,,,,
463,528,"Scout, The (1994)",Comedy|Drama,Ron Underwood,,,,,,,,,,,,,,,,,,,,,
464,529,Searching for Bobby Fischer (1993),Drama,Dominic Sena,,,,,,,,,,,,,,,,,,,,,
465,531,"Secret Garden, The (1993)",Children|Drama,Martin Campbell,,,,,,,,,,,,,,,,,,,,,
466,532,Serial Mom (1994),Comedy|Crime|Horror,Vincent Ward,,,,,,,,,,,,,,,,,,,,,
467,533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,Steven Brill,,,,,,,,,,,,,,,,,,,,,
468,534,Shadowlands (1993),Drama|Romance,Terry Gilliam,,,,,,,,,,,,,,,,,,,,,
469,535,Short Cuts (1993),Drama,Tim Burton,,,,,,,,,,,,,,,,,,,,,
470,536,"Simple Twist of Fate, A (1994)",Drama,Lucile Hadzihalilovic,,,,,,,,,,,,,,,,,,,,,
471,537,Sirens (1994),Drama,Lee Tamahori,,,,,,,,,,,,,,,,,,,,,
472,538,Six Degrees of Separation (1993),Drama,Jonathan Mostow,,,,,,,,,,,,,,,,,,,,,
473,539,Sleepless in Seattle (1993),Comedy|Drama|Romance,Roger Donaldson,,,,,,,,,,,,,,,,,,,,,
474,540,Sliver (1993),Thriller,Rob Cohen,,,,,,,,,,,,,,,,,,,,,
475,541,Blade Runner (1982),Action|Sci-Fi|Thriller,Barry Cook,,,,,,,,,,,,,,,,,,,,,
476,542,Son in Law (1993),Comedy|Drama|Romance,Roger Christian,,,,,,,,,,,,,,,,,,,,,
477,543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,Joe Dante,,,,,,,,,,,,,,,,,,,,,
478,544,Striking Distance (1993),Action|Crime,Rob Marshall,,,,,,,,,,,,,,,,,,,,,
479,546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,Richard Donner,,,,,,,,,,,,,,,,,,,,,
480,547,Surviving the Game (1994),Action|Adventure|Thriller,Kevin Costner,,,,,,,,,,,,,,,,,,,,,
481,548,Terminal Velocity (1994),Action|Mystery|Thriller,George Miller,,,,,,,,,,,,,,,,,,,,,
482,549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,Breck Eisner,,,,,,,,,,,,,,,,,,,,,
483,550,Threesome (1994),Comedy|Romance,Antony Hoffman,,,,,,,,,,,,,,,,,,,,,
484,551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,Luc Besson,,,,,,,,,,,,,,,,,,,,,
485,552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,Jacques Perrin,,,,,,,,,,,,,,,,,,,,,
486,553,Tombstone (1993),Action|Drama|Western,Peter Hyams,,,,,,,,,,,,,,,,,,,,,
487,555,True Romance (1993),Crime|Thriller,Paul W.S. Anderson,,,,,,,,,,,,,,,,,,,,,
488,556,"War Room, The (1993)",Documentary,Andr Couturier,,,,,,,,,,,,,,,,,,,,,
489,558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,Ron Howard,,,,,,,,,,,,,,,,,,,,,
490,562,Welcome to the Dollhouse (1995),Comedy|Drama,Roger Allers,,,,,,,,,,,,,,,,,,,,,
491,563,Germinal (1993),Drama|Romance,Brad Peyton,,,,,,,,,,,,,,,,,,,,,
492,564,Chasers (1994),Comedy,Cody Cameron,,,,,,,,,,,,,,,,,,,,,
493,567,Kika (1993),Comedy|Drama,Brett Ratner,,,,,,,,,,,,,,,,,,,,,
494,568,Bhaji on the Beach (1993),Comedy|Drama,Joe Johnston,,,,,,,,,,,,,,,,,,,,,
495,569,Little Big League (1994),Comedy|Drama,Dennis Dugan,,,,,,,,,,,,,,,,,,,,,
496,573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,John Singleton,,,,,,,,,,,,,,,,,,,,,
497,574,Spanking the Monkey (1994),Comedy|Drama,Mark Osborne,,,,,,,,,,,,,,,,,,,,,
498,575,"Little Rascals, The (1994)",Children|Comedy,Oliver Hirschbiegel,,,,,,,,,,,,,,,,,,,,,
499,577,Andre (1994),Adventure|Children|Drama,Des McAnuff,,,,,,,,,,,,,,,,,,,,,
500,579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,Chris Renaud,,,,,,,,,,,,,,,,,,,,,
501,580,Princess Caraboo (1994),Drama,Stephen Norrington,,,,,,,,,,,,,,,,,,,,,
